character,category,base_species,species_id,keep(Y/n)
Juan,gymleader,SPECIES_TENTACOOL,PENDING_PHASE1,Y
Juan,gymleader,SPECIES_WAILMER,PENDING_PHASE1,Y
Juan,gymleader,SPECIES_WINGULL,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_ARCEUS,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_AZELF,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_BRONZOR,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_CHIMCHAR,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_CROAGUNK,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_DIALGA,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_DRATINI,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_EEVEE,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_FEEBAS,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_GIBLE,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_GIRATINA_ALTERED,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_GLAMEOW,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_HEATRAN,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_MESPRIT,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_PALKIA,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_PIPLUP,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_RIOLU,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_SABLEYE,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_SHELLOS_WEST,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_STUNKY,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_TANGELA,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_UXIE,PENDING_PHASE1,Y
Jupiter,villain,SPECIES_ZUBAT,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_ARROKUDA,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_ETERNATUS,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_FEEBAS,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_FUECOCO,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_GROWLITHE,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_LITWICK,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_MOLTRES,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_MORPEKO_FULL_BELLY,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_NUMEL,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_ROLYCOLY,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_SALANDIT,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_SIZZLIPEDE,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_SPRIGATITO,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_TORKOAL,PENDING_PHASE1,Y
Kabu,gymleader,SPECIES_VULPIX,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_BUZZWOLE,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_CELESTEELA,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_HAWLUCHA,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_KARTANA,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_LITTEN,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_ORICORIO_BAILE,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_PIKIPEK,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_RUFFLET,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_SKARMORY,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_TAPU_BULU,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_TAPU_FINI,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_TAPU_LELE,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_TYPE_NULL,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_VULLABY,PENDING_PHASE1,Y
Kahili,elite4,SPECIES_ZUBAT,PENDING_PHASE1,Y
Karen,elite4,SPECIES_ABSOL,PENDING_PHASE1,Y
Karen,elite4,SPECIES_ARTICUNO,PENDING_PHASE1,Y
Karen,elite4,SPECIES_BELLSPROUT,PENDING_PHASE1,Y
Karen,elite4,SPECIES_CELEBI,PENDING_PHASE1,Y
Karen,elite4,SPECIES_CLEFFA,PENDING_PHASE1,Y
Karen,elite4,SPECIES_EEVEE,PENDING_PHASE1,Y
Karen,elite4,SPECIES_GASTLY,PENDING_PHASE1,Y
Karen,elite4,SPECIES_HOUNDOUR,PENDING_PHASE1,Y
Karen,elite4,SPECIES_HO_OH,PENDING_PHASE1,Y
Karen,elite4,SPECIES_LUGIA,PENDING_PHASE1,Y
Karen,elite4,SPECIES_MAGBY,PENDING_PHASE1,Y
Karen,elite4,SPECIES_MEOWTH,PENDING_PHASE1,Y
Karen,elite4,SPECIES_MISDREAVUS,PENDING_PHASE1,Y
Karen,elite4,SPECIES_MOLTRES,PENDING_PHASE1,Y
Karen,elite4,SPECIES_MURKROW,PENDING_PHASE1,Y
Karen,elite4,SPECIES_ODDISH,PENDING_PHASE1,Y
Karen,elite4,SPECIES_SLOWPOKE,PENDING_PHASE1,Y
Karen,elite4,SPECIES_SNEASEL,PENDING_PHASE1,Y
Karen,elite4,SPECIES_SNUBBULL,PENDING_PHASE1,Y
Karen,elite4,SPECIES_SPIRITOMB,PENDING_PHASE1,Y
Karen,elite4,SPECIES_SWIRLIX,PENDING_PHASE1,Y
Karen,elite4,SPECIES_TOTODILE,PENDING_PHASE1,Y
Karen,elite4,SPECIES_VOLTORB,PENDING_PHASE1,Y
Karen,elite4,SPECIES_ZAPDOS,PENDING_PHASE1,Y
Katy,gymleader,SPECIES_COMBEE,PENDING_PHASE1,Y
Katy,gymleader,SPECIES_DEWPIDER,PENDING_PHASE1,Y
Katy,gymleader,SPECIES_DIGLETT,PENDING_PHASE1,Y
Katy,gymleader,SPECIES_HERACROSS,PENDING_PHASE1,Y
Katy,gymleader,SPECIES_NYMBLE,PENDING_PHASE1,Y
Katy,gymleader,SPECIES_PICHU,PENDING_PHASE1,Y
Katy,gymleader,SPECIES_PINECO,PENDING_PHASE1,Y
Katy,gymleader,SPECIES_SPRIGATITO,PENDING_PHASE1,Y
Katy,gymleader,SPECIES_TAROUNTULA,PENDING_PHASE1,Y
Katy,gymleader,SPECIES_TEDDIURSA,PENDING_PHASE1,Y
Katy,gymleader,SPECIES_WOOPER_PALDEA,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_CHARMANDER,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_CORPHISH,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_COSMOG,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_CUBONE,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_ELEKID,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_GASTLY,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_GRUBBIN,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_LILLIPUP,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_MANTYKE,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_NECROZMA,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_ONIX,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_POPPLIO,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_ROCKRUFF,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_SALANDIT,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_SCORBUNNY,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_TAUROS,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_TURTONATOR,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_TYPE_NULL,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_WAILMER,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_YUNGOOS,PENDING_PHASE1,Y
Kiawe (anime),anime,SPECIES_ZUBAT,PENDING_PHASE1,Y
Kofu,gymleader,SPECIES_CLAUNCHER,PENDING_PHASE1,Y
Kofu,gymleader,SPECIES_CRABRAWLER,PENDING_PHASE1,Y
Kofu,gymleader,SPECIES_GREAT_TUSK,PENDING_PHASE1,Y
Kofu,gymleader,SPECIES_HATENNA,PENDING_PHASE1,Y
Kofu,gymleader,SPECIES_IRON_TREADS,PENDING_PHASE1,Y
Kofu,gymleader,SPECIES_SHROOMISH,PENDING_PHASE1,Y
Kofu,gymleader,SPECIES_SNORUNT,PENDING_PHASE1,Y
Kofu,gymleader,SPECIES_TOTODILE,PENDING_PHASE1,Y
Kofu,gymleader,SPECIES_VELUZA,PENDING_PHASE1,Y
Kofu,gymleader,SPECIES_WIGLETT,PENDING_PHASE1,Y
Kofu,gymleader,SPECIES_WINGULL,PENDING_PHASE1,Y
Koga,elite4,SPECIES_ARTICUNO,PENDING_PHASE1,Y
Koga,elite4,SPECIES_CHARMANDER,PENDING_PHASE1,Y
Koga,elite4,SPECIES_CHINCHOU,PENDING_PHASE1,Y
Koga,elite4,SPECIES_CLEFFA,PENDING_PHASE1,Y
Koga,elite4,SPECIES_CROAGUNK,PENDING_PHASE1,Y
Koga,elite4,SPECIES_CUBONE,PENDING_PHASE1,Y
Koga,elite4,SPECIES_DITTO,PENDING_PHASE1,Y
Koga,elite4,SPECIES_DRATINI,PENDING_PHASE1,Y
Koga,elite4,SPECIES_DROWZEE,PENDING_PHASE1,Y
Koga,elite4,SPECIES_EKANS,PENDING_PHASE1,Y
Koga,elite4,SPECIES_GASTLY,PENDING_PHASE1,Y
Koga,elite4,SPECIES_GLIGAR,PENDING_PHASE1,Y
Koga,elite4,SPECIES_GRIMER,PENDING_PHASE1,Y
Koga,elite4,SPECIES_GULPIN,PENDING_PHASE1,Y
Koga,elite4,SPECIES_HAPPINY,PENDING_PHASE1,Y
Koga,elite4,SPECIES_KOFFING,PENDING_PHASE1,Y
Koga,elite4,SPECIES_LAPRAS,PENDING_PHASE1,Y
Koga,elite4,SPECIES_MAGBY,PENDING_PHASE1,Y
Koga,elite4,SPECIES_MOLTRES,PENDING_PHASE1,Y
Koga,elite4,SPECIES_NIDORAN_F,PENDING_PHASE1,Y
Koga,elite4,SPECIES_NIDORAN_M,PENDING_PHASE1,Y
Koga,elite4,SPECIES_PARAS,PENDING_PHASE1,Y
Koga,elite4,SPECIES_PICHU,PENDING_PHASE1,Y
Koga,elite4,SPECIES_PIDGEY,PENDING_PHASE1,Y
Koga,elite4,SPECIES_PINECO,PENDING_PHASE1,Y
Koga,elite4,SPECIES_PSYDUCK,PENDING_PHASE1,Y
Koga,elite4,SPECIES_RHYHORN,PENDING_PHASE1,Y
Koga,elite4,SPECIES_SCYTHER,PENDING_PHASE1,Y
Koga,elite4,SPECIES_SPINARAK,PENDING_PHASE1,Y
Koga,elite4,SPECIES_STANTLER,PENDING_PHASE1,Y
Koga,elite4,SPECIES_STUNKY,PENDING_PHASE1,Y
Koga,elite4,SPECIES_TANGELA,PENDING_PHASE1,Y
Koga,elite4,SPECIES_TENTACOOL,PENDING_PHASE1,Y
Koga,elite4,SPECIES_VENONAT,PENDING_PHASE1,Y
Koga,elite4,SPECIES_VOLTORB,PENDING_PHASE1,Y
Koga,elite4,SPECIES_VULPIX,PENDING_PHASE1,Y
Koga,elite4,SPECIES_ZAPDOS,PENDING_PHASE1,Y
Koga,elite4,SPECIES_ZUBAT,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_ABSOL,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_CHARMANDER,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_CHESPIN,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_CRABRAWLER,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_FARFETCHD_GALAR,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_FLETCHLING,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_FROAKIE,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_GASTLY,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_HAWLUCHA,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_HONEDGE,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_MACHOP,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_MARSHADOW,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_MAWILE,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_MEDITITE,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_MIENFOO,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_PHANTUMP,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_PICHU,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_PUMPKABOO_AVERAGE,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_RALTS,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_RIOLU,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_TORCHIC,PENDING_PHASE1,Y
Korrina,gymleader,SPECIES_YVELTAL,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_BONSLY,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_CHIKORITA,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_CYNDAQUIL,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_EEVEE,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_ENTEI,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_FARFETCHD,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_HO_OH,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_IGGLYBUFF,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_MAGIKARP,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_MAREEP,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_MUNCHLAX,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_RAIKOU,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_SLOWPOKE,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_SUICUNE,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_TOTODILE,PENDING_PHASE1,Y
Kris,protagonist,SPECIES_VOLTORB,PENDING_PHASE1,Y
Kukui,champion,SPECIES_ABRA,PENDING_PHASE1,Y
Kukui,champion,SPECIES_BRUXISH,PENDING_PHASE1,Y
Kukui,champion,SPECIES_BULBASAUR,PENDING_PHASE1,Y
Kukui,champion,SPECIES_CELESTEELA,PENDING_PHASE1,Y
Kukui,champion,SPECIES_CORSOLA,PENDING_PHASE1,Y
Kukui,champion,SPECIES_COSMOG,PENDING_PHASE1,Y
Kukui,champion,SPECIES_CUBONE,PENDING_PHASE1,Y
Kukui,champion,SPECIES_DRAMPA,PENDING_PHASE1,Y
Kukui,champion,SPECIES_DROWZEE,PENDING_PHASE1,Y
Kukui,champion,SPECIES_ELEKID,PENDING_PHASE1,Y
Kukui,champion,SPECIES_FOMANTIS,PENDING_PHASE1,Y
Kukui,champion,SPECIES_GRUBBIN,PENDING_PHASE1,Y
Kukui,champion,SPECIES_GUZZLORD,PENDING_PHASE1,Y
Kukui,champion,SPECIES_JANGMO_O,PENDING_PHASE1,Y
Kukui,champion,SPECIES_LITTEN,PENDING_PHASE1,Y
Kukui,champion,SPECIES_LUVDISC,PENDING_PHASE1,Y
Kukui,champion,SPECIES_MAGBY,PENDING_PHASE1,Y
Kukui,champion,SPECIES_MAGNEMITE,PENDING_PHASE1,Y
Kukui,champion,SPECIES_MUNCHLAX,PENDING_PHASE1,Y
Kukui,champion,SPECIES_PHANTUMP,PENDING_PHASE1,Y
Kukui,champion,SPECIES_PICHU,PENDING_PHASE1,Y
Kukui,champion,SPECIES_PIKIPEK,PENDING_PHASE1,Y
Kukui,champion,SPECIES_PIPLUP,PENDING_PHASE1,Y
Kukui,champion,SPECIES_POIPOLE,PENDING_PHASE1,Y
Kukui,champion,SPECIES_POPPLIO,PENDING_PHASE1,Y
Kukui,champion,SPECIES_RIOLU,PENDING_PHASE1,Y
Kukui,champion,SPECIES_ROCKRUFF,PENDING_PHASE1,Y
Kukui,champion,SPECIES_ROTOM,PENDING_PHASE1,Y
Kukui,champion,SPECIES_ROWLET,PENDING_PHASE1,Y
Kukui,champion,SPECIES_RUFFLET,PENDING_PHASE1,Y
Kukui,champion,SPECIES_TAPU_BULU,PENDING_PHASE1,Y
Kukui,champion,SPECIES_TAPU_KOKO,PENDING_PHASE1,Y
Kukui,champion,SPECIES_TYPE_NULL,PENDING_PHASE1,Y
Kukui,champion,SPECIES_VULPIX,PENDING_PHASE1,Y
Kukui,champion,SPECIES_WAILMER,PENDING_PHASE1,Y
Kukui,champion,SPECIES_WIMPOD,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_BLACEPHALON,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_BOUNSWEET,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_COSMOG,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_DEWPIDER,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_DHELMISE,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_DRAMPA,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_DRATINI,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_EEVEE,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_FEEBAS,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_KYOGRE,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_LAPRAS,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_LILLIPUP,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_LITTEN,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_MANAPHY,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_MANTYKE,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_MINIOR,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_MISDREAVUS,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_MUNCHLAX,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_NECROZMA,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_NIHILEGO,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_PETILIL,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_POPPLIO,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_SURSKIT,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_TAUROS,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_TOGEDEMARU,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_TRUBBISH,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_TURTONATOR,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_WAILMER,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_WIMPOD,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_WISHIWASHI_SOLO,PENDING_PHASE1,Y
Lana (anime),anime,SPECIES_XURKITREE,PENDING_PHASE1,Y
Lance,champion,SPECIES_AERODACTYL,PENDING_PHASE1,Y
Lance,champion,SPECIES_ARCEUS,PENDING_PHASE1,Y
Lance,champion,SPECIES_AXEW,PENDING_PHASE1,Y
Lance,champion,SPECIES_BAGON,PENDING_PHASE1,Y
Lance,champion,SPECIES_CHARMANDER,PENDING_PHASE1,Y
Lance,champion,SPECIES_CLEFFA,PENDING_PHASE1,Y
Lance,champion,SPECIES_DEINO,PENDING_PHASE1,Y
Lance,champion,SPECIES_DRATINI,PENDING_PHASE1,Y
Lance,champion,SPECIES_ELEKID,PENDING_PHASE1,Y
Lance,champion,SPECIES_ENTEI,PENDING_PHASE1,Y
Lance,champion,SPECIES_EXEGGCUTE,PENDING_PHASE1,Y
Lance,champion,SPECIES_GIBLE,PENDING_PHASE1,Y
Lance,champion,SPECIES_GROUDON,PENDING_PHASE1,Y
Lance,champion,SPECIES_GROWLITHE,PENDING_PHASE1,Y
Lance,champion,SPECIES_HORSEA,PENDING_PHASE1,Y
Lance,champion,SPECIES_KANGASKHAN,PENDING_PHASE1,Y
Lance,champion,SPECIES_LAPRAS,PENDING_PHASE1,Y
Lance,champion,SPECIES_LARVITAR,PENDING_PHASE1,Y
Lance,champion,SPECIES_LUGIA,PENDING_PHASE1,Y
Lance,champion,SPECIES_MAGIKARP,PENDING_PHASE1,Y
Lance,champion,SPECIES_MUNCHLAX,PENDING_PHASE1,Y
Lance,champion,SPECIES_ONIX,PENDING_PHASE1,Y
Lance,champion,SPECIES_PUMPKABOO_AVERAGE,PENDING_PHASE1,Y
Lance,champion,SPECIES_RAIKOU,PENDING_PHASE1,Y
Lance,champion,SPECIES_RALTS,PENDING_PHASE1,Y
Lance,champion,SPECIES_RHYHORN,PENDING_PHASE1,Y
Lance,champion,SPECIES_SNEASEL,PENDING_PHASE1,Y
Lance,champion,SPECIES_SPEAROW,PENDING_PHASE1,Y
Lance,champion,SPECIES_SQUIRTLE,PENDING_PHASE1,Y
Lance,champion,SPECIES_SUICUNE,PENDING_PHASE1,Y
Lance,champion,SPECIES_SWABLU,PENDING_PHASE1,Y
Lance,champion,SPECIES_TOTODILE,PENDING_PHASE1,Y
Lance,champion,SPECIES_TRAPINCH,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_DUNSPARCE,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_FLAMIGO,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_GEODUDE,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_GOLETT,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_GREAVARD,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_KOMALA,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_LECHONK,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_NYMBLE,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_ORICORIO_BAILE,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_PANSAGE,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_QUAXLY,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_RHYHORN,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_RUFFLET,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_SMOLIV,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_SNORUNT,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_STARLY,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_SWABLU,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_TAUROS,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_TINKATINK,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_TROPIUS,PENDING_PHASE1,Y
Larry,gymleader,SPECIES_WOOPER_PALDEA,PENDING_PHASE1,Y
Leaf,protagonist,SPECIES_BULBASAUR,PENDING_PHASE1,Y
Leaf,protagonist,SPECIES_CHARMANDER,PENDING_PHASE1,Y
Leaf,protagonist,SPECIES_CLEFFA,PENDING_PHASE1,Y
Leaf,protagonist,SPECIES_EEVEE,PENDING_PHASE1,Y
Leaf,protagonist,SPECIES_GROUDON,PENDING_PHASE1,Y
Leaf,protagonist,SPECIES_MOLTRES,PENDING_PHASE1,Y
Leaf,protagonist,SPECIES_PICHU,PENDING_PHASE1,Y
Leaf,protagonist,SPECIES_SQUIRTLE,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_AUDINO,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_CLEFFA,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_DEERLING_SPRING,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_DUNSPARCE,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_GOTHITA,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_KANGASKHAN,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_LICKITUNG,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_LILLIPUP,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_MINCCINO,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_OSHAWOTT,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_PATRAT,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_RUFFLET,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_SANDILE,PENDING_PHASE1,Y
Lenora,gymleader,SPECIES_YAMASK,PENDING_PHASE1,Y
Leon,champion,SPECIES_ALCREMIE_GMAX,PENDING_PHASE1,Y
Leon,champion,SPECIES_AMAURA,PENDING_PHASE1,Y
Leon,champion,SPECIES_AXEW,PENDING_PHASE1,Y
Leon,champion,SPECIES_CALYREX,PENDING_PHASE1,Y
Leon,champion,SPECIES_CHARMANDER,PENDING_PHASE1,Y
Leon,champion,SPECIES_CHESPIN,PENDING_PHASE1,Y
Leon,champion,SPECIES_DRATINI,PENDING_PHASE1,Y
Leon,champion,SPECIES_DREEPY,PENDING_PHASE1,Y
Leon,champion,SPECIES_DURALUDON,PENDING_PHASE1,Y
Leon,champion,SPECIES_ETERNATUS,PENDING_PHASE1,Y
Leon,champion,SPECIES_GOOMY,PENDING_PHASE1,Y
Leon,champion,SPECIES_GROOKEY,PENDING_PHASE1,Y
Leon,champion,SPECIES_HAWLUCHA,PENDING_PHASE1,Y
Leon,champion,SPECIES_HONEDGE,PENDING_PHASE1,Y
Leon,champion,SPECIES_MACHOP,PENDING_PHASE1,Y
Leon,champion,SPECIES_MAGIKARP,PENDING_PHASE1,Y
Leon,champion,SPECIES_MIME_JR,PENDING_PHASE1,Y
Leon,champion,SPECIES_PANCHAM,PENDING_PHASE1,Y
Leon,champion,SPECIES_PICHU,PENDING_PHASE1,Y
Leon,champion,SPECIES_PUMPKABOO_AVERAGE,PENDING_PHASE1,Y
Leon,champion,SPECIES_RALTS,PENDING_PHASE1,Y
Leon,champion,SPECIES_RHYHORN,PENDING_PHASE1,Y
Leon,champion,SPECIES_ROLYCOLY,PENDING_PHASE1,Y
Leon,champion,SPECIES_ROOKIDEE,PENDING_PHASE1,Y
Leon,champion,SPECIES_SCORBUNNY,PENDING_PHASE1,Y
Leon,champion,SPECIES_SIZZLIPEDE,PENDING_PHASE1,Y
Leon,champion,SPECIES_SOBBLE,PENDING_PHASE1,Y
Leon,champion,SPECIES_TRAPINCH,PENDING_PHASE1,Y
Leon,champion,SPECIES_TYMPOLE,PENDING_PHASE1,Y
Leon,champion,SPECIES_TYRUNT,PENDING_PHASE1,Y
Leon,champion,SPECIES_WOOLOO,PENDING_PHASE1,Y
Leon,champion,SPECIES_ZACIAN_HERO,PENDING_PHASE1,Y
Leon,champion,SPECIES_ZAMAZENTA_HERO,PENDING_PHASE1,Y
Leon,champion,SPECIES_ZIGZAGOON_GALAR,PENDING_PHASE1,Y
Lillie (anime),anime,SPECIES_BOUNSWEET,PENDING_PHASE1,Y
Lillie (anime),anime,SPECIES_CATERPIE,PENDING_PHASE1,Y
Lillie (anime),anime,SPECIES_CLEFFA,PENDING_PHASE1,Y
Lillie (anime),anime,SPECIES_COSMOG,PENDING_PHASE1,Y
Lillie (anime),anime,SPECIES_EEVEE,PENDING_PHASE1,Y
Lillie (anime),anime,SPECIES_GEODUDE,PENDING_PHASE1,Y
Lillie (anime),anime,SPECIES_GRUBBIN,PENDING_PHASE1,Y
Lillie (anime),anime,SPECIES_JANGMO_O,PENDING_PHASE1,Y
Lillie (anime),anime,SPECIES_LAPRAS,PENDING_PHASE1,Y
